stfips,county_name,state,cat_rucc,air_EQI_22July2013,water_EQI_22July2013,land_EQI_22July2013,sociod_EQI_22July2013,built_EQI_22July2013,EQI_22July2013,RUCC1_air_EQI_22July2013,RUCC1_water_EQI_22July2013,RUCC1_land_EQI_22July2013,RUCC1_sociod_EQI_22July2013,RUCC1_built_EQI_22July2013,RUCC1_EQI_22July2013,RUCC2_air_EQI_22July2013,RUCC2_water_EQI_22July2013,RUCC2_land_EQI_22July2013,RUCC2_sociod_EQI_22July2013,RUCC2_built_EQI_22July2013,RUCC2_EQI_22July2013,RUCC3_air_EQI_22July2013,RUCC3_water_EQI_22July2013,RUCC3_land_EQI_22July2013,RUCC3_sociod_EQI_22July2013,RUCC3_built_EQI_22July2013,RUCC3_EQI_22July2013,RUCC4_air_EQI_22July2013,RUCC4_water_EQI_22July2013,RUCC4_land_EQI_22July2013,RUCC4_sociod_EQI_22July2013,RUCC4_built_EQI_22July2013,RUCC4_EQI_22July2013
29227,Worth County,MO,4,-1.446517,0.8844239,0.0852394,-0.2679484,-2.326663,-1.264147,,,,,,,,,,,,,,,,,,,-0.3153878,1.141491,0.1159293,0.0732122,-1.370825,-0.2081107
29229,Wright County,MO,3,-0.7010365,0.8731765,0.1152835,-0.8285428,0.1457212,-0.3130086,,,,,,,,,,,,,-0.7407771,0.8448164,0.2213827,-0.7224795,0.2706813,-0.0604549,,,,,,
29510,St. Louis city,MO,1,2.125994,-1.520889,0.1118464,-1.45434,0.8824422,0.25135,2.006125,-1.533414,-0.2871133,2.562359,0.741936,0.0409351,,,,,,,,,,,,,,,,,,
30001,Beaverhead County,MT,3,-1.027002,1.080953,0.6549305,-0.0393829,0.3773656,0.1492113,,,,,,,,,,,,,-1.210639,1.061699,0.7484915,0.5196065,1.002643,0.6701739,,,,,,
30003,Big Horn County,MT,3,-1.813603,1.080948,0.3656363,-1.713488,-0.5192733,-1.173384,,,,,,,,,,,,,-2.517124,1.065386,0.4500352,-1.48757,-0.433273,-0.8945222,,,,,,
30005,Blaine County,MT,4,-2.314066,0.9766427,0.6174243,-1.275665,0.389686,-0.7989283,,,,,,,,,,,,,,,,,,,-1.308991,1.242417,0.5915684,-1.05249,1.062334,0.2996401
30007,Broadwater County,MT,4,-1.22921,0.9591728,1.110948,0.3009751,-0.1985818,0.1036874,,,,,,,,,,,,,,,,,,,-0.0919232,1.234811,1.053231,0.8433832,0.6032134,1.241754
30009,Carbon County,MT,1,-1.111007,1.01367,0.6573144,0.1122731,0.0234765,0.0372832,-2.905446,0.9377995,0.6604144,0.3542597,-0.248831,-0.8975615,,,,,,,,,,,,,,,,,,
30011,Carter County,MT,4,-2.571566,-1.48171,0.5186232,-0.379936,-0.7898042,-1.463514,,,,,,,,,,,,,,,,,,,-1.589074,-1.253325,0.5294017,0.2169811,0.151315,0.1196543
30013,Cascade County,MT,1,-0.1847285,1.015397,0.9964972,0.2078861,1.189677,0.9161732,-1.123071,0.9460724,1.023438,0.5818722,1.045222,0.2708852,,,,,,,,,,,,,,,,,,
30015,Chouteau County,MT,4,-2.207097,1.036137,0.822777,-0.2641874,-1.148073,-0.8652683,,,,,,,,,,,,,,,,,,,-1.20995,1.302999,0.7919411,0.1535827,-0.204642,0.4742193
30017,Custer County,MT,3,-0.7175367,0.0211758,0.4117448,-0.0402322,0.9602106,0.202335,,,,,,,,,,,,,-0.7166356,-0.0158137,0.5266116,0.4339458,1.455362,0.6602125,,,,,,
30019,Daniels County,MT,4,-2.546488,-0.0852908,0.8411185,-0.2044781,-0.2188454,-0.8279689,,,,,,,,,,,,,,,,,,,-1.560278,0.1109767,0.8048323,0.3746553,0.552399,0.6884896
30021,Dawson County,MT,3,-1.11966,0.0207172,0.4697454,0.1911345,-0.214077,-0.2605048,,,,,,,,,,,,,-1.274402,-0.0170945,0.5658494,0.6905727,0.2143156,0.1466247,,,,,,
30023,Deer Lodge County,MT,3,-0.9371278,-1.487592,0.9939709,-0.6119317,1.106611,-0.1609034,,,,,,,,,,,,,-1.085807,-1.620277,1.105667,-0.2518256,1.233525,0.2826726,,,,,,
30025,Fallon County,MT,4,-2.535277,0.956766,0.5185049,0.1958786,-0.4766932,-0.6588591,,,,,,,,,,,,,,,,,,,-1.528189,1.22497,0.5284293,0.7863268,0.3789167,0.8161477
30027,Fergus County,MT,3,-0.8528886,0.9575029,0.9038984,-0.012746,1.086258,0.5242818,,,,,,,,,,,,,-0.9541693,0.9425427,0.9678381,0.5005727,1.468766,1.141324,,,,,,
30029,Flathead County,MT,2,0.4086068,1.07033,0.561287,0.2149374,1.332252,1.0668,,,,,,,0.014758,0.9327762,0.4596981,0.2364542,2.042046,0.9788916,,,,,,,,,,,,
30031,Gallatin County,MT,2,0.372351,1.075347,0.806603,0.60987,1.306005,1.265182,,,,,,,-0.0207759,0.957476,0.6592765,0.539134,2.142057,1.272505,,,,,,,,,,,,
30033,Garfield County,MT,4,-2.989472,-1.489863,0.3313423,-1.278909,-1.280172,-2.185822,,,,,,,,,,,,,,,,,,,-2.016367,-1.264455,0.3286279,-0.3133144,-0.1994474,-0.6444055
30035,Glacier County,MT,3,-1.278085,1.027147,0.7177613,-1.606871,-0.0141051,-0.6739241,,,,,,,,,,,,,-1.601451,1.002013,0.8152435,-1.242391,0.0237785,-0.3551953,,,,,,
30037,Golden Valley Cou,MT,4,-2.907062,0.9835261,0.3474685,-1.182616,-3.504759,-2.461073,,,,,,,,,,,,,,,,,,,-1.914314,1.256073,0.3305028,-0.7485501,-1.953084,-1.0368
30039,Granite County,MT,4,-2.047249,0.938109,0.657393,-0.8609626,-0.7565175,-0.9601281,,,,,,,,,,,,,,,,,,,-1.022717,1.220666,0.6568878,0.0134699,0.1137829,0.1845257
30041,Hill County,MT,3,-0.6282508,0.9391311,0.4134468,-0.3733806,0.3693057,0.0635432,,,,,,,,,,,,,-0.5421922,0.9132639,0.4582781,0.1211627,0.6052925,0.4361558,,,,,,
30043,Jefferson County,MT,4,-1.409591,1.019901,1.486988,1.147739,-0.3155624,0.438747,,,,,,,,,,,,,,,,,,,-0.3319792,1.289686,1.419683,1.737664,0.2650443,1.84563
30045,Judith Basin Coun,MT,4,-2.815494,-0.1511649,0.6099706,-0.3140461,-0.838112,-1.265859,,,,,,,,,,,,,,,,,,,-1.828971,0.1654857,0.6579853,0.2346065,0.1014385,0.3161708
30047,Lake County,MT,3,-0.9670517,1.035137,0.7597772,-0.4776357,1.150594,0.3041825,,,,,,,,,,,,,-1.18174,1.014418,0.8021358,-0.0213908,1.482074,0.8730383,,,,,,
30049,Lewis and Clark C,MT,2,0.1202828,1.017946,1.107714,0.611234,1.682049,1.387711,,,,,,,-0.6759719,0.8911417,1.048895,0.6208047,2.055063,1.486472,,,,,,,,,,,,
30051,Liberty County,MT,4,-2.390553,0.9152036,0.7383181,-0.3259418,-0.5590224,-0.7848089,,,,,,,,,,,,,,,,,,,-1.411426,1.175821,0.6990753,0.0098599,0.4271902,0.5780452
30053,Lincoln County,MT,3,-0.428391,1.031022,0.3930553,-1.10875,0.6007766,-0.0526811,,,,,,,,,,,,,-0.3726072,1.00843,0.5380643,-0.7810277,0.9363043,0.2271149,,,,,,
30055,McCone County,MT,4,-2.611129,-1.487316,0.4679903,-0.0604656,0.3956662,-0.9387372,,,,,,,,,,,,,,,,,,,-1.642793,-1.26263,0.441476,0.5751135,0.9570335,0.6663845
30057,Madison County,MT,4,-2.225327,0.2388739,0.7610347,-0.0431273,0.2163112,-0.4572758,,,,,,,,,,,,,,,,,,,-1.214044,0.4651522,0.7969281,0.697266,0.9216232,0.9332238
30059,Meagher County,MT,4,-2.341381,-0.352719,0.8102396,-1.026492,-0.6618826,-1.291319,,,,,,,,,,,,,,,,,,,-1.337853,-0.1602002,0.8004019,-0.1002673,0.3654925,0.0357076
30061,Mineral County,MT,4,-1.824475,1.001773,0.498251,-0.8561941,-0.2840607,-0.7410692,,,,,,,,,,,,,,,,,,,-0.7914301,1.275597,0.4896302,-0.1770041,0.4466619,0.2885811
30063,Missoula County,MT,1,0.6827468,1.003502,0.4238469,0.3588395,1.615554,1.269818,0.0206232,0.9284413,0.2934294,0.5168238,1.548365,0.7854626,,,,,,,,,,,,,,,,,,
30065,Musselshell Count,MT,4,-1.637144,0.0636436,0.2762839,-0.797394,0.0113406,-0.7835531,,,,,,,,,,,,,,,,,,,-0.5716844,0.2620017,0.3155098,-0.3393948,0.7764621,0.231732
30067,Park County,MT,3,-0.4899764,1.031532,0.7916237,0.1929575,1.685547,0.9303551,,,,,,,,,,,,,-0.3856052,1.010824,0.8885855,0.676573,1.991457,1.581064,,,,,,
30069,Petroleum County,MT,4,-3.241777,-1.485708,0.3474681,-1.034274,-2.724715,-2.70045,,,,,,,,,,,,,,,,,,,-2.28445,-1.257278,0.3813764,-0.3735724,-1.295841,-0.9726335
30071,Phillips County,MT,4,-2.428611,0.9958884,0.6776364,-0.4780257,-0.8165206,-0.951808,,,,,,,,,,,,,,,,,,,-1.428255,1.247688,0.653713,0.1126474,0.2239985,0.3899349
30073,Pondera County,MT,3,-1.998404,0.969197,0.7968263,-0.4163746,-0.6636665,-0.6943053,,,,,,,,,,,,,-2.761355,0.9474375,0.8176748,-0.0156159,-0.3524142,-0.1862315,,,,,,
30075,Powder River Coun,MT,4,-2.342847,-1.501466,0.1659038,-0.2314911,-1.779766,-1.789026,,,,,,,,,,,,,,,,,,,-1.357327,-1.274509,0.2122453,0.4288864,-0.5653349,-0.2565802
30077,Powell County,MT,3,-1.621329,0.9953752,0.9034631,-0.0755455,0.0303708,-0.1450458,,,,,,,,,,,,,-2.174837,0.9736155,1.006676,0.3354219,0.6760656,0.4520317,,,,,,
30079,Prairie County,MT,4,-2.794253,0.9690361,0.5643196,-0.4119294,-2.456036,-1.68719,,,,,,,,,,,,,,,,,,,-1.802121,1.22942,0.5356306,0.0252838,-1.419336,-0.1632442
30081,Ravalli County,MT,3,-0.8941889,1.024218,0.4800859,0.5020603,0.4272715,0.3617807,,,,,,,,,,,,,-1.019156,1.004268,0.5817711,0.8712427,0.8353884,0.9087228,,,,,,
30083,Richland County,MT,3,-1.069251,0.9347551,0.6932908,0.0603844,-0.5992365,-0.1993929,,,,,,,,,,,,,-1.279202,0.9166347,0.7350175,0.5959022,-0.6656998,0.2118997,,,,,,
30085,Roosevelt County,MT,3,-1.292055,0.0952201,0.6544177,-1.60656,0.3418284,-0.7416609,,,,,,,,,,,,,-1.623716,0.053819,0.760931,-1.365688,0.5512015,-0.4316121,,,,,,
30087,Rosebud County,MT,4,-1.392116,1.018336,0.5253516,-0.5300212,-0.3644993,-0.4838988,,,,,,,,,,,,,,,,,,,-0.2979108,1.278922,0.5249996,0.0200637,0.3626215,0.473851
30089,Sanders County,MT,4,-1.569886,1.01389,0.8599196,-0.8283707,0.1379963,-0.3850091,,,,,,,,,,,,,,,,,,,-0.5322417,1.288753,0.8166693,-0.2550481,0.8517487,0.5967758
30091,Sheridan County,MT,4,-2.374242,-1.153944,0.9681309,-0.095676,-0.2425262,-0.8999341,,,,,,,,,,,,,,,,,,,-1.368176,-0.9161279,1.003109,0.5193501,0.6072957,0.684301
30093,Silver Bow County,MT,2,0.0956491,0.8472999,1.314289,0.0693245,1.583373,1.161133,,,,,,,-0.6066493,0.7347427,1.256238,-0.0812341,1.68406,1.165089,,,,,,,,,,,,
30095,Stillwater County,MT,4,-1.732422,0.9777124,0.6655062,0.4049108,-0.033599,-0.0926092,,,,,,,,,,,,,,,,,,,-0.6959947,1.255645,0.6357325,1.176438,0.5598943,1.16295
30097,Sweet Grass Count,MT,4,-2.237178,0.0094859,0.6565729,0.2907153,-1.170079,-0.9100983,,,,,,,,,,,,,,,,,,,-1.21396,0.208186,0.6729527,1.007012,-0.4014003,0.6070787
30099,Teton County,MT,4,-2.167646,0.9204481,0.709847,0.0040484,0.3997093,-0.238734,,,,,,,,,,,,,,,,,,,-1.166195,1.19124,0.6752846,0.3833754,1.01434,1.074034
30101,Toole County,MT,3,-2.00722,0.9440058,0.6455319,-0.0206687,-0.4808707,-0.526143,,,,,,,,,,,,,-2.77742,0.9243647,0.7020106,0.4604216,0.3300604,0.0344362,,,,,,
30103,Treasure County,MT,4,-2.113116,0.8789914,0.4631388,0.0111328,-2.468693,-1.337191,,,,,,,,,,,,,,,,,,,-1.091795,1.144102,0.4562548,0.4218959,-1.297565,0.042414
30105,Valley County,MT,3,-1.884869,1.028423,0.7261382,-0.1497494,0.0927357,-0.2859104,,,,,,,,,,,,,-2.473552,0.9996807,0.8192096,0.5099192,0.4921093,0.3289671,,,,,,
30107,Wheatland County,MT,4,-2.470957,0.9692188,0.4347116,-1.197963,-1.205219,-1.456499,,,,,,,,,,,,,,,,,,,-1.46615,1.236401,0.4375964,-0.8051779,-0.203715,-0.2531894
30109,Wibaux County,MT,4,-2.04776,-1.487643,0.5101744,-0.4546943,-3.767273,-2.396274,,,,,,,,,,,,,,,,,,,-1.002276,-1.258897,0.5286326,0.002067,-2.27553,-0.8816645
30111,Yellowstone Count,MT,1,0.4188797,1.065191,0.3938155,0.7203497,1.356676,1.225282,-0.3739933,0.9933304,0.3959538,-0.0638523,1.239447,0.6538765,,,,,,,,,,,,,,,,,,
31001,Adams County,NE,2,0.6100137,0.9253116,0.5667244,0.6548634,0.6077812,1.0163,,,,,,,0.2877219,0.8074561,0.5083885,0.6233335,0.7930823,0.856742,,,,,,,,,,,,
31003,Antelope County,NE,4,-1.290165,-0.0644464,0.5400812,0.3369357,0.0876005,-0.150743,,,,,,,,,,,,,,,,,,,-0.1504407,0.1177349,0.5775294,0.7420272,0.8486128,1.011195
31005,Arthur County,NE,4,-2.123468,-0.0731292,-1.204687,-0.2108926,-2.592588,-2.114177,,,,,,,,,,,,,,,,,,,-1.111753,0.1080749,-1.008901,0.4107582,-1.247316,-0.9072915
31007,Banner County,NE,4,-1.503706,-0.2117499,0.3620723,0.345227,-4.813854,-2.082715,,,,,,,,,,,,,,,,,,,-0.4263455,-0.0251143,0.3991029,0.7765101,-3.197617,-0.6707366
31009,Blaine County,NE,4,-2.716312,-0.1615899,-0.9000451,-0.5327331,-4.192525,-2.958166,,,,,,,,,,,,,,,,,,,-1.709221,0.0144487,-0.7314867,0.0549638,-2.67632,-1.512978
31011,Boone County,NE,4,-0.9942111,-0.123649,0.7712826,0.7742287,0.1541794,0.1975493,,,,,,,,,,,,,,,,,,,0.1573671,0.0520911,0.7844902,1.116096,0.7795381,1.37957
31013,Box Butte County,NE,3,-0.9228644,0.1092163,0.4077803,0.6171181,0.6274673,0.2768873,,,,,,,,,,,,,-1.079947,0.084727,0.3837222,1.298671,0.8785724,0.8113697,,,,,,
31015,Boyd County,NE,4,-1.956539,-0.1830613,1.137822,-0.2434256,-0.2319483,-0.577554,,,,,,,,,,,,,,,,,,,-0.9063167,-0.0092004,1.102017,0.3183056,0.5074117,0.7871523
31017,Brown County,NE,4,-2.36337,-1.472404,-0.5981407,0.0056657,0.6170454,-1.040614,,,,,,,,,,,,,,,,,,,-1.336619,-1.256302,-0.4802728,0.5917938,1.284614,0.3503072
31019,Buffalo County,NE,2,0.2060055,1.031939,0.6324407,0.7911298,0.9743677,1.099268,,,,,,,-0.4095115,0.9125257,0.5269263,0.7564976,1.008945,0.9856876,,,,,,,,,,,,
31021,Burt County,NE,4,-0.9008239,0.1428219,0.9511977,0.5877272,-0.1718355,0.1401661,,,,,,,,,,,,,,,,,,,0.2322536,0.3314549,0.9364761,1.030762,0.5329154,1.27072
31023,Butler County,NE,3,-0.5738795,0.1488945,0.8862734,0.5699939,-0.5793754,0.0821894,,,,,,,,,,,,,-0.6123267,0.1167639,0.8769358,0.8165909,-0.7166305,0.467296,,,,,,
31025,Cass County,NE,1,0.277541,1.02452,0.7817839,1.543386,-0.3917656,0.9555493,-0.7890643,0.9777681,0.8378702,-1.200759,-0.7342609,0.2351806,,,,,,,,,,,,,,,,,,
31027,Cedar County,NE,4,-1.29926,0.8834717,1.101801,0.6099138,-0.6607544,0.0126919,,,,,,,,,,,,,,,,,,,-0.1887679,1.132287,1.075078,1.103744,0.22489,1.255521
31029,Chase County,NE,4,-1.766415,0.2470091,0.1996783,0.5063481,-0.3024374,-0.4302817,,,,,,,,,,,,,,,,,,,-0.7270347,0.4579507,0.2519499,1.099087,0.5732,0.8646762
31031,Cherry County,NE,3,-2.472439,0.9279408,-0.7188577,0.1601787,0.5847564,-0.6144945,,,,,,,,,,,,,-3.413735,0.9133403,-0.7069352,0.6827225,1.210959,-0.010564,,,,,,
31033,Cheyenne County,NE,3,-0.6227642,0.9324953,0.5134422,0.5149262,-0.1727596,0.2351497,,,,,,,,,,,,,-0.5992489,0.9147583,0.5299826,1.084896,0.6575698,0.6622056,,,,,,
31035,Clay County,NE,4,-0.888361,1.048192,0.7065527,0.7212104,-1.541717,-0.2010761,,,,,,,,,,,,,,,,,,,0.2361894,1.302948,0.7083635,1.096956,-0.5621757,0.9005719
31037,Colfax County,NE,3,-0.7336736,0.6842602,0.9430469,0.1828203,-0.9277066,-0.1323653,,,,,,,,,,,,,-0.8151623,0.664936,0.9586419,0.4761627,-0.904811,0.2200052,,,,,,
31039,Cuming County,NE,3,-0.8617074,1.006527,1.087664,0.6174771,0.5694596,0.6349964,,,,,,,,,,,,,-1.017009,0.9823129,1.112616,1.004228,1.017492,1.294158,,,,,,
31041,Custer County,NE,3,-1.165821,1.026641,0.2897868,0.4365564,0.3896754,0.1756944,,,,,,,,,,,,,-1.436227,1.01098,0.2897973,0.9271416,0.5568827,0.7264397,,,,,,
31043,Dakota County,NE,1,0.6088516,0.9941304,0.9505533,0.257956,-0.7389867,0.4936373,-0.2237251,0.9512565,0.9497755,0.3782521,-1.152228,-0.1206749,,,,,,,,,,,,,,,,,,
31045,Dawes County,NE,3,-1.160502,0.6226684,0.3970974,-0.1630148,1.301077,0.2335708,,,,,,,,,,,,,-1.442723,0.5939817,0.4689805,0.3166737,1.923105,0.8203555,,,,,,
31047,Dawson County,NE,3,-0.1349887,1.024877,0.4646043,0.0912055,0.7198242,0.5714748,,,,,,,,,,,,,0.0906302,1.005151,0.461937,0.5522953,0.6962512,0.980754,,,,,,
31049,Deuel County,NE,4,-1.775036,0.6586542,0.4406072,0.6908215,-0.2253736,-0.1902291,,,,,,,,,,,,,,,,,,,-0.7318006,0.8813238,0.46768,1.111171,0.3478455,1.138004
31051,Dixon County,NE,1,-0.7138076,0.4834825,1.129884,0.6308212,-1.063387,0.0112056,-2.308175,0.4469266,1.224686,-0.3550916,-1.497327,-0.9041115,,,,,,,,,,,,,,,,,,
31053,Dodge County,NE,2,0.5834073,0.8894427,1.113451,0.755729,0.5589628,1.173468,,,,,,,0.2919833,0.764603,1.009611,0.7777797,0.1543634,1.10502,,,,,,,,,,,,
31055,Douglas County,NE,1,1.38527,0.6668409,0.8102871,0.9490317,0.824441,1.497624,1.008166,0.6290005,0.8075746,-0.1194475,0.7270046,1.108416,,,,,,,,,,,,,,,,,,
31057,Dundy County,NE,4,-2.344136,0.010793,0.1305312,-0.0438371,0.1907715,-0.7267149,,,,,,,,,,,,,,,,,,,-1.317704,0.2163154,0.1766907,0.3556292,0.8790825,0.6402459
31059,Fillmore County,NE,4,-1.009621,0.952005,0.8331355,0.9181993,0.1839168,0.4771926,,,,,,,,,,,,,,,,,,,0.1137666,1.211897,0.8423089,1.344219,0.9152781,1.612712
31061,Franklin County,NE,4,-1.482343,0.6788494,0.4696978,0.1471149,-0.2408383,-0.2901595,,,,,,,,,,,,,,,,,,,-0.4000854,0.9036285,0.4852692,0.6270436,0.5055935,0.8418462
31063,Frontier County,NE,4,-1.853553,0.6677569,0.3722539,0.3094329,-0.7869058,-0.5853823,,,,,,,,,,,,,,,,,,,-0.8163761,0.9174567,0.3982451,0.8987966,0.0869501,0.7073675
31065,Furnas County,NE,4,-1.534675,0.3210758,0.457798,0.2917814,-0.0598834,-0.2575897,,,,,,,,,,,,,,,,,,,-0.4789929,0.5361725,0.4843971,0.7129644,0.7356967,0.9391024
31067,Gage County,NE,3,0.4869064,0.9911985,0.8141452,0.7071473,0.8604406,1.166602,,,,,,,,,,,,,1.045579,0.9669095,0.8215076,1.156669,0.8461794,1.619467,,,,,,
31069,Garden County,NE,4,-2.395452,0.3058429,-0.427426,-0.1110359,0.3997302,-0.7944,,,,,,,,,,,,,,,,,,,-1.403812,0.5131418,-0.3312682,0.3268946,1.195289,0.4728737
31071,Garfield County,NE,4,-2.099226,0.2061563,-0.3141618,0.0412667,-0.017719,-0.771761,,,,,,,,,,,,,,,,,,,-1.071488,0.4144124,-0.221186,0.4455638,0.6984074,0.4677141
31073,Gosper County,NE,4,-1.623443,0.9237435,0.3874943,0.7151836,-2.461394,-0.9066681,,,,,,,,,,,,,,,,,,,-0.5621611,1.17938,0.417545,1.459297,-1.210918,0.4361537
31075,Grant County,NE,4,-2.823684,-0.2007585,-1.211267,-0.0070649,1.209555,-0.922689,,,,,,,,,,,,,,,,,,,-1.813902,-0.0212155,-1.020333,0.9482406,1.695778,0.411232
31077,Greeley County,NE,4,-1.964108,-0.2131267,0.217798,0.2656209,-0.7711516,-0.8432964,,,,,,,,,,,,,,,,,,,-0.9046024,-0.037901,0.2480322,0.5864518,0.0264667,0.5266744
31079,Hall County,NE,2,0.3506567,1.007049,0.5958801,0.35572,0.6988097,0.867801,,,,,,,-0.1694456,0.8818424,0.4629715,0.2668138,0.413402,0.633081,,,,,,,,,,,,
31081,Hamilton County,NE,3,-0.4718122,0.8846637,0.8867595,1.179928,0.6622018,0.9414014,,,,,,,,,,,,,-0.4198925,0.8651252,0.897126,1.518425,0.8973639,1.586509,,,,,,
31083,Harlan County,NE,4,-1.659427,0.8837677,0.4723075,-0.0721279,0.3377073,-0.1862446,,,,,,,,,,,,,,,,,,,-0.5997161,1.130593,0.5101897,0.6572385,1.06413,0.9224219
31085,Hayes County,NE,4,-1.941373,0.3310438,0.3742096,-0.1059867,-3.266492,-1.740013,,,,,,,,,,,,,,,,,,,-0.915382,0.5486788,0.402497,0.333046,-1.67767,-0.375061
31087,Hitchcock County,NE,4,-1.829055,0.5344994,0.4472824,-0.0687662,-2.826007,-1.467772,,,,,,,,,,,,,,,,,,,-0.8034898,0.7484611,0.4420648,0.3949352,-1.499545,-0.1559682
31089,Holt County,NE,3,-1.561155,0.7359685,0.5614465,0.3442594,-0.15031,-0.1729103,,,,,,,,,,,,,-2.012373,0.7205145,0.5503436,0.8051139,0.3697999,0.3825264,,,,,,
31091,Hooker County,NE,4,-2.572429,-0.3172209,-1.101607,0.1981742,-1.552782,-1.752814,,,,,,,,,,,,,,,,,,,-1.583653,-0.1441548,-0.9152988,0.9312609,-0.751446,-0.329971
31093,Howard County,NE,4,-0.9760416,0.5922712,0.3664674,0.5527406,-1.089038,-0.3117691,,,,,,,,,,,,,,,,,,,0.1402433,0.8144638,0.3921055,0.9121016,-0.2022178,0.7610104
31095,Jefferson County,NE,3,-0.0363388,0.9904097,0.5755197,0.5296012,0.3380291,0.6593515,,,,,,,,,,,,,0.1927375,0.9650609,0.5881367,0.9385769,0.272579,1.072307,,,,,,
31097,Johnson County,NE,4,-0.7677429,1.022339,0.585615,0.3981759,-1.005297,-0.1261161,,,,,,,,,,,,,,,,,,,0.3900921,1.288587,0.5768463,0.6665127,-0.0939538,0.8402245
31099,Kearney County,NE,3,-0.7068317,0.3594844,0.7783366,1.052491,0.05847,0.462187,,,,,,,,,,,,,-0.7982538,0.3479007,0.753531,1.300401,-0.0584436,1.00805,,,,,,
31101,Keith County,NE,3,0.1121676,0.4984623,-0.0557791,0.1223477,1.155964,0.5845894,,,,,,,,,,,,,0.5038442,0.4893135,-0.0652257,0.7233027,1.757008,0.9144644,,,,,,
31103,Keya Paha County,NE,4,-2.600672,-1.360015,0.1043702,-0.8354189,-3.09783,-2.580524,,,,,,,,,,,,,,,,,,,-1.588482,-1.134907,0.1604321,-0.373261,-1.73044,-1.048582
31105,Kimball County,NE,3,-1.455766,0.5899477,0.5477573,0.2273999,-0.5033349,-0.340577,,,,,,,,,,,,,-1.96249,0.5659135,0.598869,0.5857725,0.1585891,0.1278902,,,,,,
31107,Knox County,NE,4,-1.471476,0.5789729,0.8391462,-0.1652822,0.5030801,-0.0511923,,,,,,,,,,,,,,,,,,,-0.3934987,0.8012582,0.8126631,0.263958,1.129032,1.043888
31109,Lancaster County,NE,1,0.9484751,1.072106,0.7798834,0.9478479,0.6061946,1.332955,0.3503523,1.027047,0.8297555,-0.0920661,0.4469322,0.8404011,,,,,,,,,,,,,,,,,,
31111,Lincoln County,NE,2,0.1656252,0.9865329,-0.2022945,0.577951,0.9511238,0.7540064,,,,,,,-0.5488788,0.8630877,-0.3560981,0.5836552,0.8558867,0.4447821,,,,,,,,,,,,
31113,Logan County,NE,4,-2.52913,-0.2050774,-0.8482373,0.3773063,-4.629395,-2.696913,,,,,,,,,,,,,,,,,,,-1.534088,-0.0263742,-0.7116184,0.9734224,-3.006637,-1.110501
31115,Loup County,NE,4,-2.408725,-0.2018868,-0.494773,-0.193672,-4.147069,-2.599097,,,,,,,,,,,,,,,,,,,-1.404934,-0.0248061,-0.3417959,0.3836415,-2.841637,-1.134758
31117,McPherson County,NE,4,-2.105428,-0.3066955,-1.155092,-0.183054,-4.894118,-2.964654,,,,,,,,,,,,,,,,,,,-1.104257,-0.1316862,-0.9621131,0.2596568,-3.201682,-1.643771
31119,Madison County,NE,2,0.1347257,0.4577622,0.842261,0.4059338,1.166463,0.94745,,,,,,,-0.59712,0.3556921,0.7292331,0.3345773,1.205682,0.8142579,,,,,,,,,,,,
31121,Merrick County,NE,3,-0.6808918,1.07481,0.7506987,0.663124,-0.6479373,0.1915437,,,,,,,,,,,,,-0.7217374,1.058073,0.7382568,0.9678407,-0.2534726,0.6255856,,,,,,
31123,Morrill County,NE,4,-1.615818,0.6248015,0.2642967,-0.293468,-0.4441427,-0.646843,,,,,,,,,,,,,,,,,,,-0.560406,0.8442634,0.267331,0.0571386,0.2325541,0.4295958
31125,Nance County,NE,4,-1.381632,0.1490139,0.5175086,0.3487399,-0.4312628,-0.3331593,,,,,,,,,,,,,,,,,,,-0.3002394,0.3287617,0.5431682,0.6140341,0.4091045,0.8608351
31127,Nemaha County,NE,3,-0.5757961,0.6003224,0.6714386,0.2855537,-0.1943931,0.1374789,,,,,,,,,,,,,-0.6025172,0.5718217,0.7372363,0.735644,0.1395742,0.5302442,,,,,,
31129,Nuckolls County,NE,4,-1.129371,0.99141,0.5596724,0.375856,-0.5778316,-0.1183091,,,,,,,,,,,,,,,,,,,-0.0109066,1.252686,0.5617257,0.7181969,0.2898504,0.9431782
31131,Otoe County,NE,3,0.1830582,0.0645417,0.752692,0.8143322,0.8171436,0.894942,,,,,,,,,,,,,0.5612967,0.0235119,0.789228,1.215548,0.7929838,1.347763,,,,,,
31133,Pawnee County,NE,4,-1.159349,-0.3268685,0.6736066,0.2518235,-0.810621,-0.4765814,,,,,,,,,,,,,,,,,,,-0.0305364,-0.1456216,0.6506286,0.6046481,-0.0396843,0.6997634
31135,Perkins County,NE,4,-1.630417,-0.2209807,0.2392024,0.6229334,-0.3427244,-0.4296281,,,,,,,,,,,,,,,,,,,-0.5948249,-0.0417374,0.2722469,1.043498,0.5294834,0.8877532
31137,Phelps County,NE,3,-0.5037257,0.7221237,0.7752768,0.9664236,0.0222267,0.5540628,,,,,,,,,,,,,-0.4340157,0.7022865,0.7541904,1.483225,0.3406482,1.070166,,,,,,
31139,Pierce County,NE,4,-1.222367,0.3611704,0.9209094,0.5357541,-0.7118314,-0.1558642,,,,,,,,,,,,,,,,,,,-0.0898882,0.5725801,0.9140292,0.9280307,0.2210585,1.068328
